Author,Title,Review,Rating,Dates,Restaurant
dariusdaniel,Delicious,They have the wet and dry type of bah kut teh. The food was good. The whole family enjoyed it. Parking was ok.,5,Reviewed 22 August 2019 ,Teluk Pulai Bak Kut Teh
Mankin7913,Good food and reasonable price!!!,There are several bak kut teh shops in this area but decided to give this one a try after seeing that it had the most customers.Really glad because the service and the food is really good.It is not expensive as well.,4,Reviewed 1 August 2019 ,Teluk Pulai Bak Kut Teh
Chacko P,Ok by Malaysian standards,"Like many Malaysian restaurants, always enter through the front door !  Food is ok , parking may be dificultt on weekends, but can park to the annoyance of residents at the back of  the shop !.",3,Reviewed 13 July 2019 ,Teluk Pulai Bak Kut Teh
"MooHE91Singapore, Singapore",Awesome bak kut Teh ,Tasty and rich herbal soup will make you gulp down bowls of rice. They offer one of the best bkt in this area but beware of overcrowding during lunch time. Nonetheless service was prompt and food was good. Be sure to try their dry bkt too(and braised chicken feet if you are chicken feet lover). Prices are on the high side but definitely worth a try! Show less,4,Reviewed 20 June 2019 ,Teluk Pulai Bak Kut Teh
dockamalakaran,good pork and rice,bak kut teh is really good over here.i been many times over with my friends and family too.only things is a bit salty,4,Reviewed 5 June 2019 ,Teluk Pulai Bak Kut Teh
FrankieCKC,Never disappointed after so many visits,The quality and taste have been consistent after so many visits. It’s so satisfied especially the dried BKT that keep you asking for more. The service is fast and polite. The tea is also of good quality that match the BKT. The shops has been expanded from original one shop lot to 3 now so it’s spacious and good atmosphereShow less,4,Reviewed 5 June 2019 ,Teluk Pulai Bak Kut Teh
"kimjB7537GWPetaling Jaya, Malaysia",Lost Their Lust,"When you talk about Bah Ku Tek (BKT for short) what come to most peoples mind is this place. However, fame has gotten to their heads their prices are higher, quality has dropped and really some cost-cutting to increase profit. If you want to try real BKT this is no longer the place for it. Really sad.. Show less",2,Reviewed 4 May 2019 ,Teluk Pulai Bak Kut Teh
Premkraj,Was good,The taste and the meat texture has been pretty consistent. One of the better places for BKT in Klang.,4,Reviewed 23 April 2019 ,Teluk Pulai Bak Kut Teh
MarkP6759,Not tasty as before..,"This shop has been here for 2 decades or more. Its always crowded especially during lunch hour. Parking is difficult to get during weekday lunch hour. Be prepared to double park.Most importantly, the taste is now not as good as before, less aroma, feels diluted. Just walk across to the other shop.Show less",3,Reviewed 6 April 2019 ,Teluk Pulai Bak Kut Teh
"pangkheesuanPetaling Jaya, Malaysia",One of the best,First been to this restaurant almost 20 years ago and it is still my favourite today. Place is pack but tables are fast to clear up. People there eat and go. They don't stay too long to chit chat as the place is quite hot. Been to other recommended bak kut teh shops but I still prefer this place. Come early to avoid long queue.Show less,5,Reviewed 2 March 2019 ,Teluk Pulai Bak Kut Teh
WilliamLow8,Good ,"First time visit the restaurant, food is very good. 
Alots of various, price is reasonable. 
Food is served quite fast.",4,Reviewed 28 February 2019 ,Teluk Pulai Bak Kut Teh
Eric K,Hmmm real good,Back Kut Teh lovers must give it a try. For sure will come back again. Taste and aroma very good. Come early during lunch hour. Normally no seats,4,Reviewed 13 February 2019 ,Teluk Pulai Bak Kut Teh
"StupidpreneuRJakarta, Indonesia",Best Bak Kut Teh in Malaysia,"For Bak Kut Teh Two WaysOf the many bak kut teh places that dot this area, Teluk Pulai Pottery emerges as a firm favourite. Crowds come piling in on weekends, so it's safest to swing by for a weekday brunch with a group — if not, brace yourself to join the queue! Bak Kut Teh (from RM9) here comes in two forms: the soupy herbal claypot-style and a dark, aromatic dry version. The restaurant's reputation beckons that you try both, tasty in equal measure. The broth strays from Klang's usual concentrated kind for a light but flavourful one, which seeps well into the sides of puffy tofu pok, fu chuk and the must-have Yau Char Kwai (RM2). On the other hand, the dry bak kut teh has profuse amounts of dried chillies, cuttlefish and salted fish to thank for its deliciously pungent flavour. We also love that rice is topped with fried shallots. Shiok! Avg price per person: RM20 Show less",5,Reviewed 1 December 2018 ,Teluk Pulai Bak Kut Teh
leecK9330OU,Over Cooked,One of the popular Bah Kut Teh outlet in Klang area. Always crowded during lunch time & limited parking around the area. Meat is overed cooking. Priced at upper edge,3,Reviewed 3 November 2018 ,Teluk Pulai Bak Kut Teh
sohjimguan,Good bak kut teh only limited selection,"The shop is very crowded so mostly you have to wait for people top finish eating before getting a place. They only sell the ""wet type"" bak kut the so no dry type here. But service is quite good and fast.",3,Reviewed 3 October 2018 ,Teluk Pulai Bak Kut Teh
"PannykBangkok, Thailand",My recently bah Kut Teh,"I always have this Bak Kut Teh when i visit KL. The taste is superb and feel so comfy after full. You must have a car to come here. The table is always full but you will can find one.The dish have soup type, dry type and vegetable. The soup is so kick. The dry is good to eat woth rice. I’m so happy with this shop.Show less",4,Reviewed 31 August 2018 ,Teluk Pulai Bak Kut Teh
"melvynlee1988Singapore, Singapore",One of the better Bak kut teh places in Klang,"Klang is famous for Bak Kut Teh, and this restaurant serves it brilliantly. The restaurant is always hot and humid, always crowded, but the food is well worth heading down for. The broth is very flavourful and the dry Bak Kut Teh is the star. Parking can be an issue here as there are limited lots.Show less",5,Reviewed 21 August 2018 ,Teluk Pulai Bak Kut Teh
"GalactusSSShah Alam, Malaysia",Average,"This outlet is an extension of the teluk pulai branch. I assume this effort was made so it would be more accesible to the general public. I would always opt to go to the original branch as it is not too far away. In terms of the quality, its not too bad although there are plenty other options out there.Show less",3,Reviewed 15 August 2018 ,Teluk Pulai Bak Kut Teh
"AndyLSthStockholm, Sweden",Must have in Klang,"The must have dish if visiting Klang. The so called bak kut teh (pork ribs with herbal soup) is really delicious, tasty and rich with herbal fragrant. Appetizing with rice and the yew char kueh. The dry version was spicy but rather tasteless as compared to the soup based. I did enjoy the bean curd skin with soya sauce.Show less",5,Reviewed 12 August 2018 ,Teluk Pulai Bak Kut Teh
"bobyohKlang, Malaysia",Great tasting pork soup,"There are more than 5 bah kut teh restaurants within Taman Intan vicinity..this is definitely one of the tastier ones. Ba kut teh or pork rib soup is a Klang specialty. Tender pork, fragrant pork soup and pork fat infused rice is the order of breakfast. Teluk Pulai offers tasty pork soup, fast service and all you can drink re-fill of pork soup. They are never stingy about giving extra helpings of pork soup. Overall, a satisfying ba kut teh meal for breakfast hereShow less",5,Reviewed 9 August 2018 ,Teluk Pulai Bak Kut Teh
jenniferwee,Klang Bakuteh,Spacious so usually don’t have to wait for too long for a table. Soup not as fragrant as other store. The add on like seacumber is pricey.,3,Reviewed 7 August 2018 ,Teluk Pulai Bak Kut Teh
Andrew H,Nice food,The soup is nice and the herbs taste so good. Cant get enough. Make sure u come early in the morning cause is so pack during weekend,4,Reviewed 6 August 2018 ,Teluk Pulai Bak Kut Teh
86beverlyw,Local  taste ,"Haha.... Local taste . Nice. You can order side dish like vegetables... yu chai kuih.  Order 3 person portion enough for 4persons. Unless you all are.                "" big eater "" the pork  well cook.",4,Reviewed 29 July 2018 ,Teluk Pulai Bak Kut Teh
"saradonna2kKlang, Malaysia",Not bad,"We tried all the Bah Kut Teh in that area, Taman Intan. What is different from other BKT restaurant? They were there for a long long time back to at least 25 years. They have upgraded their restaurant with new renovations. Not sure if they are the still same owner previously. Their bah kut teh has many varities and we love the Yaw Char Kuey the most! Very crunchy and fresh! Price wise, a bit higher but still reasonable and acceptable.Show less",3,Reviewed 23 July 2018 ,Teluk Pulai Bak Kut Teh
BossGirl84,Yummy Breakfast,"Bakuteh here is good but it is very pricey compared to Weng Heong. I love that they have fish ball and other non-conventional bakuteh food items like sea cucumber, abalone for non meat lovers. Dry version is also good.",4,Reviewed 10 July 2018 ,Teluk Pulai Bak Kut Teh
ericn2571,Delicious ,The taste of the bah kut teh is delicious as well as the fragrance rice. Price are reasonable and surrounding has a couple more ba kut teh restaurant but I would prefer this restaurant.,4,Reviewed 17 March 2018 ,Teluk Pulai Bak Kut Teh
PinJoue,Very Delucious ,I had a most wonderful brunch here.Food was very good and price is reasonable.I will recommend more friends.,4,Reviewed 4 March 2018 ,Teluk Pulai Bak Kut Teh
AUG2016familytrip,Bak Kut Teh - local favour,Open in the morning till noon only and very traditional and local favour and try both dry and wet Bak Kit Teh,4,Reviewed 20 January 2018 ,Teluk Pulai Bak Kut Teh
Sujez,Delicious BKT,"Best place about this shop it opens from morning till after lunch hour. So if you not an early bird like myself, head here for lunch. They served both dry and soup BKT and other dishes also.",5,Reviewed 10 January 2018 ,Teluk Pulai Bak Kut Teh
