Author,Title,Review,Rating,Dates,Restaurant
suitecasediaryAustralia,Food poisoning,"I try to be somewhat careful about what I eat when I travel. I try to avoid MSG where possible and eat very little meat. I went to Ming Cafe in April 2018 and ordered vegetarian - I had a mix of stir fry Bean sprouts, Cangkok Manis, and eggplant. Within 10 minutes I started to feel sick. I broke out into a pool of sweat and started lightly hallucinating. The entire cafe felt as if it was rocking back and forth, as though I was on a ship. I stumbled to the bathroom and threw up for 20 minutes. To make matters worse, the bathroom was filthy, the water in the toilet was broken and there were green vegetables drying in the bathroom. I was sick the entire night but felt ok the next morning. I appreciate the great reviews but I wont be back.Show less",1.0,Reviewed 26 April 2018 ,Ming Cafe
MildredAliceJoan,"Local cafe with good food, drinks and service","Nice spot to relax, have a bite and have an huge drink. I ordered fresh orange juice and I think they pressed about 2 kos to get my glas fueled up. Delicious!",4.0,Reviewed 23 April 2018 ,Ming Cafe
Patilashok, You never exit unless appetite & mind satisfy,"Visited for lunch  after Lambir tre. Still & always a happening place. Wide selection on dishes to bottles, we never exit without appetite & mind satisfaction.

Note to the operator, hope rest room will refurbish to be ""whooa"" as the bar",4.0,Reviewed 17 April 2018 ,Ming Cafe
"Snakey99Bandar Seri Begawan, Brunei Darussalam",Nice food friendly staff,"Visited here with my family this weekend and the food was ok. We only ordered basic carbonara, nachos and a pizza which we all enjoyed. My wife ordered the cashew chicken that wasn’t the best but all in all a decent feed. The waiting staff were very attentive pouring our drinks from the ice bucket whenever our glasses were empty. I suspect this place gets a little livelier later on in the evening which is its appeal.Show less",4.0,Reviewed 16 April 2018 ,Ming Cafe
Keir L,It's number 1 on trip advisor for a reason!! ,"The roti's are great, the atmosphere is lively, especially on a Saturday night. Cheap beers and good cheap food. Very popular with the local expats!",5.0,Reviewed 13 April 2018 ,Ming Cafe
Claire G,Fun at Ming’s,Great selection of beer and food. It’s a good place in Miri to have a fun night out with family or friends.,4.0,Reviewed 4 March 2018 ,Ming Cafe
gunalanb,Awesome owner and very kind,If you want good deal on alcohol best place to be is ming cafe good food and best company.the owner awesome and very kind hearted.,5.0,Reviewed 26 February 2018 ,Ming Cafe
LisaTiffanyLemon,Cocktails ,"1. The place is dirty. Cockroaches crawling out of the wooden table tops.
2. Best cocktails in town and cheap too! However, the taste aren’t always consistent",3.0,Reviewed 25 February 2018 ,Ming Cafe
Aristoratnaz,Came for drinks ended up staying for dinner,Good place to unwind. The food is flavorful and reasonably priced. Good selection of drinks. Good service and good music.,5.0,Reviewed 24 February 2018 ,Ming Cafe
James T,Food quality was lousy,"Ordered some starters to fill up my stomach first. Followed by my drinks.The potato wedges were cold. Prices were though reasonable. If you like the crowd there. A diversity of different rationalities. This is the place to go.During the evening time around 9pm, the place is already totally full.So if you a good place to sit, go there early. Before 8pm will be good.Saw some nice girls there too. Do not know whether if they are the staff there or patrons.As a whole, this place is worthy to visit, but maybe only for once if you are in Miri.Show less",1.0,Reviewed 23 February 2018 ,Ming Cafe
"80allyrLondon, United Kingdom",Good food and atmosphere,"Went here for dinner and drinks with my wife at the weekend, having received a recommendation. We weren't quite sure what to expect, so went with an open mind! We were also hoping to see 6 Nations rugby from the UK on TV...It was very busy and very noisy - but it was a Saturday night!If you're looking for a quiet, romantic time, then this isn't the place to go - but if you're looking for a lively atmosphere, with classic 80s and 90s music to sing along to, and decent food and drink, then this is the place to go for a bit of a party!We enjoyed our food and drink, and people watching! We couldn't really chat as we were sitting under a speaker, but we enjoyed the music. It's easy to see why this place is popular with large groups and young people. Unfortunately we didn't see the sport on TV that we were hoping to see.The staff were friendly, welcoming and fun too!Show less",4.0,Reviewed 5 February 2018 ,Ming Cafe
FraserR59,Must visit hub for travellers,I’ve visited Ming cafe several times over the last couple of months. It’s listed in tourist publications and definitely worth a stop for a nice cold beer and some food. Staff are friendly and it’s full of atmosphere. Big attraction for westerners!,4.0,Reviewed 20 January 2018 ,Ming Cafe
57garryg,A good night,A good place to chill with a good selection of drinks and food. Music is great lots of fun and enjoyed the complimentary shots- a novel way to keep the party going!! We will be back - a must when staying in Miri!,5.0,Reviewed 2 January 2018 ,Ming Cafe
ShawnWong,Poor food quality,"Tonight me and my friend went to ming cafe to have a Christmas Eve celebration, but turn out to be the worst food experience we ever had. We order a crispy parta, pork leg. It happen to be a over night left over and they re heat it and serve it out.Then we had a Hawaiian pizza, oh my god! It seems like it had been made by a kid. All the portion was unbalance....Show less",2.0,Reviewed 24 December 2017 ,Ming Cafe
"vyagutaDharan, Nepal",Good vibes,"I have always had food in this restaurent whenever i went to Miri. They have local,asian and western food. I specially like local food with pork.The steaks are fine too.They have a good selection of beers. The cafe itself is well designed with wooden tables and benches. There is also a different eating area for families inside.Few people during the morning and early afternoon and usually packed and lively during the evenings and night. You have to be lucky to get a table in the open area during evenings specially on weekends and Club World Club Station is just opposite the road. The staff are good with customers however there are a few who aren’t and sometimes the food is late. Nice place to spend your evening with friends or a partner.Show less",4.0,Reviewed 17 December 2017 ,Ming Cafe
KLworker,Quite noisy and food not too good,"The place is very busy and noisy at weekends, cannot hold a conversation in this place.  Basically a drinking bar.  Food is not very good at all, probably want to avoid it.  Ok place for young groups.",3.0,Reviewed 28 September 2017 ,Ming Cafe
wawalala,Hang out place after work,Near to the hotel I stay.  This place provides great local and western food and of course cold beers.  Great place to hang out with colleagues,4.0,Reviewed 20 September 2017 ,Ming Cafe
"ArabianMouse1Arlesey, United Kingdom",Very western,"Our tour group congregated here several times throughout our stay as it was convenient and had a good atmosphere. There's a huge range of dishes on the menu but if you're after some cheap, authentic Malaysian food this is not the place to go. If you want something 'safe' like pizza, Indian, omelette, wedges, burgers etc then it's fairly reasonably priced and probably the place for you. Service is good but I would recommend getting out there and trying tasty local food at a fraction of the cost. Show less",3.0,Reviewed 17 September 2017 ,Ming Cafe
"gcatucciKuala Lumpur, Malaysia",Cheap and good,"Finally, after years coming to Miri, I decided to check this place out for dinner.I ordered a pina colada, which wasn't bad at all - I could taste the booze.I also ordered the avocado salad, which is pretty much their version of Caesar salad with grilled chicken strips. Not sure if it was the marination, but some pieces of chicken tasted a bit funny, so I put them aside.Lastly I ordered the pork meat balls, which are deep fried and served with some sauce. I couldn't tell if it was supposed to me mayonnaise or ranch, but it was tasty.Show less",4.0,Reviewed 8 September 2017 ,Ming Cafe
Paul B,Great atmosphere,"A must whilst in Miri. Situated on a busy junction this cafe has various music iterations such as live music, DJ and background music. Food is great value and delicious!",4.0,Reviewed 4 September 2017 ,Ming Cafe
charles_john70Australia,"Worse service, angry staffs ","Writing this review because it was listed as the top restaurant that every foreigners should come and visit. Me and my wife came to Miri for 3 weeks long holiday and we have visited this cafe 2 days ago, this is our first and last. The restaurant atmosphere was good, the food was excellent and we do enjoy some locals food. However the service was really bad. You can see the staffs were very rude and the do not even give a friendly smile especially those who can speak English well than the locals staffs. It took us more than 30mins to get them order from us. And another 10mins to get their attention to get the cutlery for us. Even they were so mad at us for asking additional services like getting the sauce refill . This kind of services is not what we expected from top listed restaurants. Once we finished our dinner we decided to move in to the bar for couple of beers. However we were forced to make the payment first even though we request to pay the bill together with the beer at the end of the night. The night did not end well when we tried to order beers inside the bar but NONE of the staffs were paying attention to us. We tried to call one of the local staffs but he seems like looked at us in a very angry expression and he even missed out our order after we waited for 20mins on the first round. Not to say second round we hardly even get any of their attention because there were so busy inside the bar and none of them came to serve us. We had to spend most of our time trying to get attention of the staffs than enjoying our cold beers. I can't deny the environment is good, but definitely not the services we are looking for. I hope the services can be improved to service customers better. Do hope the management can train their staffs to have better attitude when servicing customers and at least, put a smile on your face. Show less",1.0,Reviewed 30 August 2017 ,Ming Cafe
davidwH5800XK,Good food and drinks ,Popular with the locals and expats. Great western food selection. Also good selection of cocktails and beers. Gets busy on weekends and holidays. Tables located inside and out. Dance floor inside with a bar.,4.0,Reviewed 21 August 2017 ,Ming Cafe
