Author,Title,Review,Rating,Dates,Restaurant
222vergils,Worth every penny at The Havens Hotel Buffet,"The last time my dad went to have Christmas Dinner Buffet at The Haven Hotel ,the food selection was mediocre at best. However this time we recently went there to give it another try.And to our amaze,they up their game by around 3 steps.As we can tell,there are many more variety of food selection.There is a mixture of Asian and Western cuisine .we find the mussels with olive ,the cream of the top.They taste extraordinarily fresh and scrumptous.No where can other places serving mussels that we tried before could come close to this.A truly bite of delight.Not to miss out their spaghetti n bbq section serving arrays of decadent meat like beef,asam fish,large squid,fresh tiger prawn,rich in marinated flavour all grilled to perfection till they are tender. Dessert is ok .We feel they drop the ball on the dessert and beverage site.Hopefully the management can include more varieties on that aspect.We are also very impressed with the high level of courtesy immaculately executed with professionalism in an incredible efficient way by the hotel staff members,especially one senior staff by the name of MR.MICHAEL. He is phenomenal, super warm, responsible and dedicated in serving us from the beginning till the end ,with his everlasting smilling Cheerful expression.We feel very welcomed and relaxed .We could not thank Michael more than enough for his kindness in providing his topnotch service.We highly recommend everyone to try out their Buffet dinner.we didnt regret and will surely comeback for moreShow less",5,Reviewed 29 July 2020 ,Cuisines Restaurant
Rajeshalu,Birthday celebration stay,"Truly it was a amazing stay, the view, the scenery was spectacularly beautiful, not to forget their food, let it be buffet dinner or breakfast they bring their best to satisfy the customer, each and every staff there are so professional on meeting customers requirements especially Mr Micheal and Ms Angeline. I was so pleasant for having Mr Micheal as my party organiser, from the buffet booking for a large group to the room booking for my family, he was always attentive and care on giving me and my family the best moment on our first stay with The Haven. Our check-in and checkout experience with Ms Angeline was exceptional too, she always have a wonderful smile on everytime we see and she extremely kind and courteous, my family had a peaceful stay because of her. Not forgetting Mr Thayalan the guard sir who received us from the entry itself, we was surprisingly shocked to see him with that much knowledge on explaining to us everything just before we even entered the environment. Staff like Micheal, Angeline and Thayalan are truly gems and outstanding staff that the hotel should be proud of. Like to congratulate these staff and the management for bringing up quality staff. Overall my dad whose birthday was celebrated there, he really enjoyed and it was his memorable stay and I'm glad he was happy with u guys. We are indeed grateful and look forward to our next visit to this great haven.Show less",5,Reviewed 28 July 2020 ,Cuisines Restaurant
dreamybig,excellent environment and nice food,"Staff is nice and friendly.
Came here to celebrate birthday, food is delicious with nice view and environment.",5,Reviewed 28 July 2020 ,Cuisines Restaurant
TNSKuma,Good location for leisure and relaxation and in house dining,Good relaxing place to have meals with all the friendly staff around. Location of the restaurant is right beside the mountain and very pleasant environment,5,Reviewed 22 July 2020 ,Cuisines Restaurant
Rd651982,THE REAL HEAVEN,"The food was so delicious, tasty and mouth-watering.Excellent customer service is the hallmark of The Heaven ""Cuisines"". Keep up the great work guys.",5,Reviewed 21 July 2020 ,Cuisines Restaurant
Scenic608204,Stay at the Haven in Ipoh,My family stayed at the Haven as an overnighter between KL and Langkawi. It was a great stay here. The room was very spacious and the hospitality was excellent. They were very friendly and high spirited. Jeet from the cuisine restaurant was exceptionally welcoming and pleasant to talk to. I highly recommend anyone to stay here.Show less,5,Reviewed 21 July 2020 ,Cuisines Restaurant
lkwah86,Good taste and nice view,"The food is taste good and well prepared. I like the grilled fish. Also, the restaurant is surrounded by a decent view.",5,Reviewed 19 July 2020 ,Cuisines Restaurant
"S GKuala Lumpur, Malaysia","Excellent staff, full board menu could be improved","The restaurant staff are helpful and very welcoming, and professional without being overly formal. They clearly take pride in doing a good job and enjoy interacting with guests. Our waiter Jeet did an excellent job of keeping us served with food and drinks, and was a friendly and interesting man to chat to.We were staying in the hotel on the full board package, which has a special menu where you get a main course, fruit juice and a few pieces of cut fruit and sometimes a small piece of cake. This was fine for us but wouldn't suit someone who wanted full 3 course meals. There is a good range of meat and fish dishes on the menu (around 15-20 options), both western and Asian. The portions were substantial and my husband really enjoyed all of the meals he had. As a vegetarian, I was less impressed with the menu - though there were 4 vegetarian options, which was good, they were not very interesting compared with the non-veggie options that were on offer. Egg sandwich, fried noodles, fried rice or spaghetti aglio olio - they were all tasty, but it was quite monotonous after a couple of meals as apart from the sandwich it was basically all just a carbohydrate fried with some vegetables - not even any protein such as tofu. There are plenty of delicious vegetarian recipes out there, so I'd suggest a bit more imagination when planning these options. Otherwise we were happy with the restaurant and very pleased with the excellent service from the staff. Show less",4,Reviewed 19 July 2020 ,Cuisines Restaurant
832matthewo,"Nice hotel, very friendly staff","A lovely hotel surrounded by nature, very peaceful. Food was ok, we were greeted by Jeet at the restaurant who was very polite & friendly. He ensured that we were comfortable and having a good time and was very accommodating to our stay.The staff at the front desk were also extremely helpful and polite.Show less",4,Reviewed 12 July 2020 ,Cuisines Restaurant
Nawafmb2,Enjoying time in The Haven,"I really enjoyed this time That I spent with my friends the place is very beautiful and the breakfast is Very good also the resturant and Mr.Jett is very kind and nice man. We are from Middle east and this is the first time for as to visit the Haven resort, I really enjoyed.Thanks all of u.Show less",5,Reviewed 9 July 2020 ,Cuisines Restaurant
hamzabalfgih,What a great hospitality!,"We visited this place and it was a great experience, and nice hospitality from the staff especially JEET..",5,Reviewed 9 July 2020 ,Cuisines Restaurant
Naydd,Great location.great place.,I enjoyed the stay.Good place and clean rooms.Good hospitality.The staff were very approchable and  helpful.Especially the cuisine staff is superb and the food was excellent!very recommended place to stay👍,5,Reviewed 8 July 2020 ,Cuisines Restaurant
Feezonans,Great!,"I had a comfortable and relaxing stay at The Haven, Ipoh. The suite really nice plus the environment really calm and clean. Cuisines (coffeehouse) also serve very delicious food and all the staff very friendly. U guys should come here and try it!",5,Reviewed 6 July 2020 ,Cuisines Restaurant
MAIZATUL1976,Birthday treat for my husband,"Had a great dinner for my husb 44th birthday last nite. Perfect menu with nice table setting facing a very amazing views. Pool n mountain give you an unforgotten sunset view.We give 5 star credit to Jeet & Micheal with their awesome accomodating our dinner from our 1st step in the restaurant. All is taken care and satisfaying. Jeet delightfull service is the most attraction to recommeded this restaurant, in fact this is the service many people didnt get from almost many off restaurant out there. Again thank you very much The Crusine Restaurant, The Heaven Ipoh for your brilliant service.Show less",5,Reviewed 5 July 2020 ,Cuisines Restaurant
WillieNgui,A refreshed RMCO trip,me and my wife spent a wonderful stress released trip at The Haven. staffs were polite and helpful although there was some delayed on the assistance arrangement. both of us are happy that we have chosen this resort for our first trip during the RMCO period. we are appreciated with the hospitality provided.Show less,4,Reviewed 29 June 2020 ,Cuisines Restaurant
patschmidt1980,Food is good,"Food is good and selection is awesome, especially Middle Eastern. Desert needs improvement. Service was really good. Jeet is one of the best waiters ever",5,Reviewed 29 June 2020 ,Cuisines Restaurant
ShamsolJeffri,BBQ Dinner and Breakfast at The Haven Resort Ipoh,The foods and hospitality is superb. The Supervisor in charge (Mr Micheal) has treat us very well.Tq,5,Reviewed 28 June 2020 ,Cuisines Restaurant
