Author,Title,Review,Rating,Dates,Restaurant
"Stephen LTwickenham, United Kingdom","A good bar, not expected to be there","I met Andy the owner during a family meal (up to 40 of us) in the stalls outside the pub. Whilst the pub does food (what I sampled was good) there's a lot outside. Beer was cold and reasonable, it's open and airy, quite busy when we were there and also had screens. It looks like a lot of ex-pat bars, but did not have the ex-pats and generally local customers. Overall very good - my only faults are 1) the stupidly loud Chinese karaoke three doors away that spoils not just this bar entrance but everything within 100 yards and 2) a few obnoxious local customers who thought making fun of passing travellers was fun (just before I entered the bar). So nice bar, shame about some of the locals. Hopefully they will learn as clearly Andy is keen to make it a good place and he's doing well.Show less",4.0,Reviewed 29 April 2019 ,The Bikalan
"Nick JKuching, Malaysia",Homey Bar away from Home,"This is the first bar in all of Sarawak that is outside of city limits I have ever been to. I don't believe there are any, or many. A bar open to all and everyone, with affordable beer (from RM6 onwards), great food and friendly staff. I was told that every 2 weeks they have a live performance. The night I was there, Datuk Matthew Ngau Jau played some mesmerising Sapeh. Mr. Raggy, a legend from Penang, entertained us with some breathtaking Country and Blues! Definitely a place to visit with friends and family!Show less",5.0,Reviewed 26 April 2019 ,The Bikalan
"inkdreamsLondon, United Kingdom",Great atmosphere and lovely warm welcome,"Siniawan is an exciting place to visit but especially for the 1st time visor can be overwhelming. Our brilliant host have us a warm and kind welcome making the foreign tourist feel at home straightaway, offering a beer, great food but also helping us to get our bearings. Lovely staff and a great atmosphere.Show less",5.0,Reviewed 21 April 2019 ,The Bikalan
tiem17,Excellent place to meet and mix with local Sarawak people ,"We visited Kuching and Sarawak for a week, including the very pittoresk little historic site of Siniawan. The night market at weekends is definitely worthwhile the trip. A must go there is The Bikalan, a great bar and restaurant for food, drinks and entertainment. Quality of service and food was well above our expectations. Grace and Andy were wonderful hosts, easygoing and their local team very attentive and charming. We were there a few times, also on a Saturday night with live music. Great evening, having also met many local Sarawak people. A visit is highly recommended and we will certainly be back soon.Show less",5.0,Reviewed 6 April 2019 ,The Bikalan
Andreas K,A very special Bar in a singular location,"I joined this place with friends during my trip to Kuching and Sarawak. Very friendly people, delicious food and really cold beer! It looks and feels like a bar from a Western-Movie located in an old chinese village nearby the jungle. A must see place especially when they have live musik!Show less",5.0,Reviewed 6 April 2019 ,The Bikalan
catherinebell98,"Lovely place, lovely people!","I went to Kuching for a long weekend and a friend I made there kindly showed me the gorgeous town of Siniawan! The Bikalan is a hidden gem. The food, drinks, atmosphere of the bar is just perfect for a lively fun night. The bar is located in an ideal area as there are loads of places to try the local street food, but being honest, save yourself for the food in the Bikalan - the stingray is to DIE FOR! The owners Grace and Andy are I'm already planning my return trip....!Show less",5.0,Reviewed 19 March 2019 ,The Bikalan
Alizah M,The happiest place on the planet!,A friend I made in Kuching showed me The Bikalan and it was the most memorable part of my trip! In the beautiful town on Siniawan you will find smiling faces of locals and ex-pats alike. The owners Andy and Grace are absolute gems and will take you in as one of their own! The drinks and food are out of this world - some of the best food I've had on my travels thus far! Definitely try the stingray and tapioca leaves. I hope to return soon and visit those friendly faces one more time :)Show less,5.0,Reviewed 12 March 2019 ,The Bikalan
"CamMichealSingapore, Singapore",Great night out,"A great find. A truly local bar, great mix of local patrons with a smattering of western tourists. I chatted with tourists from Indonesia, Maldives and the UK as well as local Chinese and Dayaks. The location is just spectacular. Siniawan, at night, is an assault on the senses. The historical setting in old wooden shophouses dating back to the 1870’s, all still retaining their original design. The whole street is lit up with red lanterns and the smell of all the food being cooked from local Malays cooking satays, local Chinese cooking a multitude of different local specialty dishes and the local Dayaks cooking their dishes and the music from karaoke, live bands or playlists. Your eyes, ears and nose are overwhelmed with this wild kaleidoscope of smells, sights and noise. It great. Bikalan is on the river side of the street and has a great deck over looking the river where you enjoy a drink while watching Sampans ferrying local back and forth across the river.Fair priced drinks and fantastic local food that extend well past the usual bowls of noodles that seem to so much the standard local fair. I had squid and okra cooked in shrimp paste, pork fried in ginger and BBQ Stingray. Great to also find a local bar that understands the importance of a Cold Beer but does have options of wine and even a good range of local rice wine (tuak) which are surprisingly good. You can even buy take away bottles as liquid souvenir.Show less",5.0,Reviewed 10 March 2019 ,The Bikalan
"BartShirlynSerian, Malaysia",Great ambiance,"Visited Siniawan for the 2nd time and this ""new"" bar was really an eyecatcher due to its location and open design. The mix of an English (sport)bar and old dayak saloon is really well done!Grace and Andy are perfect hosts and we felt much welcome and comfortable.The pork burger was great and for sure a recommendation.The local dish (deep fried ginger pork and local vegetable terong asam) was nice altough the rice/tubi was a bit hard.One local guy who was watching football brought in cooked python and offered a piece to try. Nice experience as well!After more than 7 years travelling and staying in Sarawak i think this is one of the best bars you can find and absolutely worth to visit! We will come back for sure!Show less",5.0,Reviewed 10 March 2019 ,The Bikalan
"stonnergSydney, Australia",A must visit while in Sarawak.,"I got shown The Bikalan pub by a friend I made in Kuching and it quickly became a highlight for me in Sarawak. It’s a beautifully kitted out pub with a (TV showing sports and great sound system) but still kept in with the style of local village, wide selection of beers, spirits, wine which are local and imported. The street it sits on offers a wide range of street food which you’re allowed to take into the bar if you wish. My friend introduced me to Andy and grace who are the owners, all I can say is that they are fantastic hosts, brilliant company to be around and made me feel like a local as soon as I arrived, as well as the whole atmosphere of the bar and the street itself it’s a perfect place to spend a weekend. So much so I came back for a second nightBut asides from the great company, heavy drinking, good music and football on the telly. It’s also a restaurant and the food they serve was some of the best I had during my time in Sarawak, I tried some of the local dishes from the recommendations and grace & Andy (with some ingredients home grown too!) and it didn’t disappoint, from the noodles, fried pork, tapioca, chicken wings, stingray (for the first time for me, I recommend it) plus many other dishes that I tried I can honesty say I probably put on half a stone which I didn’t feel guilty about as it was that enjoyable. They also have regular live music down there too with highly rated local bands, unfortunately for me I didn’t get chance to see one. But that gives me a great excuse to comeback.All I can say is don’t let the 20 minute taxi drive out of Kuching put you off from going, it’s well worth your time!Thanks again and all the bestMarkShow less",5.0,Reviewed 7 March 2019 ,The Bikalan
