Author,Title,Review,Rating,Dates,Restaurant
"mooman801Singapore, Singapore",Top palak paneer.,"Came here for late lunch. Ordered the palak paneer- spinach and cottage cheese , rogan josh - lamb curry and tandoori chicken. Had side of garlic naan. Palak paneer was spicy, tasty and was the perfect foil for the garlic naan. One of the best I've had. Lamb curry was tasty, the lamb was tender and melt in the mouth. Just the right amount of heat and spice. Tandoori chicken was well seasoned and it really permeated the meat which wasn't dry but was done just right. Pity it was served early so it was cold by the time we ate it. Garlic naan was a bit chewy perhaps the dough was overworked. But nevertheless it came hot and tasted good. Service was prompt and servers were courteous. Slight problem with parking, will take my motorcycle next time I visit. Will definitely visit and is worth putting on the ""bring guests"" list of restaurants. Show less",5.0,Reviewed 22 December 2016 ,The Spice Kitchen
"laurelin88Cornwall, Canada","Indian, Chinese, Thai food (wow?)","When we sat down, some papadams were served with mint chutney, chili sauce and four pieces of pickled green chillis swimming in vinegar (pic as proof). We ordered bhindi masala, chicken kebab, chili fried chicken (can't recall its exact name), hydrabadi briyani and orange lassi. The bhindi masala and orange lassi were total failures - bhindi smelled of rancid oil while the lassi tasted like store-bought orange yogurt and drink blended together. Show less",3.0,Reviewed 3 November 2016 ,The Spice Kitchen
suwei8866,Nice food..must try,"Indian chinese.indian thai cuisine..nice food. Curry,Tandoor, vegetables,  all food taste is good....",5.0,Reviewed 9 October 2016 ,The Spice Kitchen
tyliew333,Over priced for average food,"The food here is way too much overpriced. I order a root beer for like RM 7.99 but only to receive a sugary drink with no CO2 already. Obviously you have open the roof beer and put looong enough in fridge. Come on, you could just buy a can of root beer from hypermarket for RM 2 and serve for customer, still you could make 300% profit from drink. Next is the portion of food that cost RM25++ but only serve for kid. Each piece of chicken cutlet cost me RM 4. This is one-time-visit restaurant which I could never come back. Show less",2.0,Reviewed 8 October 2016 ,The Spice Kitchen
IngerJ68,Good Indian and Chinese food.,"A large selection of food on the menu and if you want something not on it, just explain and they try to help you.",4.0,Reviewed 7 October 2016 ,The Spice Kitchen
Ammu R,Best fried rice ,So far the best fried rice with basmati rice in JB...cozy ambience ....good customer service n the staffs are polite ..if you are a member price is very reasonable.....,4.0,Reviewed 1 September 2016 ,The Spice Kitchen
jessicakG3142AHWorld,Not worth it,Over priced by alot for below average food. There is literally nothing special about this place besides their giant sliding door. The food was bland. Have never in my life tasted bland Indian food but this place managed to do so. Even ordered their recommended eggplant dish but it was just another disappointment. Highly advise not to dine here.Show less,1.0,Reviewed 27 August 2016 ,The Spice Kitchen
aikichin,Awesome variety,"We had an all you could eat coupon and our expectations were low. We were delighted that the food that was served was extremely tasty, and came in good sized portions. Ambience and service is better than average, with floor manager going the extra mile. I thoroughly enjoyed my meal.Show less",4.0,Reviewed 23 August 2016 ,The Spice Kitchen
Maryam A,different restaurant,"I have had a meal here several times. I never tried Indian, Chinese, Thai foods before so I can not compare the foods with original tastes!I have ordered different meals and I have liked the taste of most of them. If you are not interested in spicy foods, you can ask for not spicy nor hot dish.You should be patient after your order because it takes a time to receive it!Once a time I ordered Rogi lamb and after half an hour, the servant said ""oh I forgot your order""!!! Although they accepted their fault, even they didn`t apologize!The staffs seem polite and serious but not kind nor friendly.Foods are served in beautiful classic dishes!I tried the fresh juice and I did not like the taste. I ordered carrot and apple juice but it tasted ginseng.The dishes are full of food, but the bread is small in comparison with the price and quality.In my opinion, the price of foods is quite much. Furthermore, about 10% service charge will be added to the bill! For foodies, worth to try it at least once!Show less",3.0,Reviewed 17 August 2016 ,The Spice Kitchen
Karyn LMalaysia,Not authentic ,"Was there last year with my family. That was our first and the last. Those food were just mixture of every cuisine. Fusion? Well fusion food not for us. Is either the real thing or non!! Price wise were not attractive. For the price of those food i expected more, in terms of food and environment. Too dim in the restaurant. Show less",2.0,Reviewed 15 August 2016 ,The Spice Kitchen
brajan,Dining culture group,A fantastic idea by the restaurant who promote the purchase the platinum membership for RM 290.00 and enjoy various free and discounts amongst their 4 restaurant chains,5.0,Reviewed 6 August 2016 ,The Spice Kitchen
"IndianbritukLondon, United Kingdom",Best Indian in JB,"I often read reviews that people have made on the restaurants that I go to often and laugh at how some people think that slating a restaurant is reviewing. I come to this restaurant whenever I am in town and thoroughly enjoy the food each time, and on the plus side the staff are very attentive and the restaurant is clean. The menu has a wide variety of Indian Chinese, Thai and Indian food, and they manage to get a good balance of flavors with their Indian Chinese food and have mastered the technique of combining the Chinese flavors and seasonings and adding the Indian touch that is needed. I am a lover of Thai food and the usual Indian food which is just as good here as the Indian Chinese. It is nice to finally visit JB and be able to eat at a restaurant that caters to most peoples needs. So reading the review below from a guy called Rahul was extremely disappointing I did struggle at first to try and understand exactly what he had written then I finally got it when I changed the word test to taste it was utter misspelt nonsense. I seriously think this guy went in there with his eyes closed and was sleeping the whole way through. By his comments you can tell that he has zero knowledge of food, you went to a Indian restaurant but you didn't get Indian food??? You are complaining that you got Chinese food mixed with Indian food.Show less",4.0,Reviewed 27 July 2016 ,The Spice Kitchen
"708sameerkDoha, Qatar",Dinner,"A restaurant that didn't disappoint. Good menu and good food. Nice and central location in close proximity to a big mall and cinema. The spice kitchen naan was a hit for me.Staff just need to be a bit more attentive but other than that, a worthwhile visit. Show less",5.0,Reviewed 26 July 2016 ,The Spice Kitchen
Estergr,"Good good, Big portions","Very good food, Best Pad Thai in Bukit Indah.
Big portions, we couldn't finish them, next time we will order to share.
Naan bread also good.",4.0,Reviewed 23 July 2016 ,The Spice Kitchen
RAHUL S,No Indian food. Just making stupid,"Only tells that Indian food. But not test like Indian. You ordered any dish test is same.

It just hybrid restaurant of Chinese food mixed with Indian curry.

Very very bad test.",1.0,Reviewed 23 July 2016 ,The Spice Kitchen
STANTE0,Easy intro to Indian fare,"Love the naan.  Tandoori is good, and the platter options allow you to try different things.  Stay away from the chinese food!",4.0,Reviewed 12 July 2016 ,The Spice Kitchen
saras1212,good,went there with family..the naan was very good....chicken gravy was good....i love their coffee....quit expensive....,4.0,Reviewed 3 July 2016 ,The Spice Kitchen
bunbb,it was much better before~~~,"Recent visit to SP is kind of disappointed.  It has a new menu but my favor is not longer the same anymore... 
It used to have the best Lamb Briyani for me!  Please bring Chef Dino back!",3.0,Reviewed 2 July 2016 ,The Spice Kitchen
ekta p,"Good starters, average meals!","Good indian food--specially the starters. Main course was Ok! Prices are a bit steep for Johor, but enjoyed the meal!",4.0,Reviewed 18 June 2016 ,The Spice Kitchen
Renuka B,Good and satisfactory indian food,"food are overall nice. Price is reasonable for this kind of restaurant. The only thing I would suggest to improve is , food is a bit oily. less oil would be great.",4.0,Reviewed 17 June 2016 ,The Spice Kitchen
Ease J,Awesome Food for the soul!,"I am surprised with food they served which are well served. Not sure who the chefs were, but good job to them!

I would definitely come back here again.

Ambience - Plenty of indoor AC seatings. It could cater to big groups as well.",4.0,Reviewed 10 June 2016 ,The Spice Kitchen
JoeKohPohHeng,Quality Indian Cuisine,I have always wanted to try traditional Indian cuisine. The experience has been great. The taste is fantastic. Slightly different from the ones in India but close enough. Will definitely return.,4.0,Reviewed 9 June 2016 ,The Spice Kitchen
adventurine37,Excellent Indian and chinese cuisene,Everytime we came we try a different type of food but they fail to dissapoint us as the food are always incredible. We especially love the mutton briyani and cheese naan,5.0,Reviewed 21 March 2016 ,The Spice Kitchen
"OriginalLocalTasteJohor Bahru, Malaysia",North Indian Cuisine ,"Great food, great staff, nice ambience and reasonable price for their standard of service. Their Indian foods is less stronger in term of spices flavors compared to south Indian foods. Overall, I love their foods as it is cooked by real northern Indian national chefs. You're gonna feel like dining in India.Show less",4.0,Reviewed 28 February 2016 ,The Spice Kitchen
