Author,Title,Review,Rating,Dates,Restaurant
everncheah,Worth a visit ,Fresh sashimi with great service. Cozy environment. Will definitely come back again. Overall it was it great visit there.,4,Reviewed 7 April 2016 ,Ishin Japanese Dining
Derek H,Must try !,"Fresh sushi, good service and nice environment.  Feel satisfied about this restaurant. GOOD PLACE for gathering or dining.",5,Reviewed 3 April 2016 ,Ishin Japanese Dining
Elaine L,Happy things in life,"A first time for me to dine in Ishin Japanese Dining, I would say it's a good experience.  Good ambience, delicious food and attentive service.  Would definitely return to try other dishes.",5,Reviewed 3 April 2016 ,Ishin Japanese Dining
Elsa L,Gathering,Good food and friendly service. Prompt serving for order.  Quality of food upto expectation. Authentic Japanese cuisine.,5,Reviewed 3 April 2016 ,Ishin Japanese Dining
ruiyi90,Good food and good service,The food here taste good and worth coming. Staffs also very friendly and helpful. Recommended to come.,4,Reviewed 3 April 2016 ,Ishin Japanese Dining
Jia-Qi T,Good Food and Environment,Buy 2 get 1 free set lunch promotion is great value for money. Loved the teppanyaki set. Parking is convenient.,5,Reviewed 2 April 2016 ,Ishin Japanese Dining
yinyin0805,👍🏼👍🏼👍🏼,Nice services and very nice environment . I had a pleasant dining experience with food of the most exquisite flavours. For this reason I highly recommend going to the ishin japanese dining restaurant.,4,Reviewed 24 March 2016 ,Ishin Japanese Dining
"P87TKuala Lumpur, Malaysia","Nice japanese restaurant, sushi ok!","Craving for sushi I checked on TA a good place to go, Ishinis its close to Mid Valley a bit hidden on the main road...The place is nice and the food really really good, wide selection of sushi/sashimi/mains, nice to go with friend or couple...a bit quite..Show less",4,Reviewed 24 March 2016 ,Ishin Japanese Dining
Cindy T,Nice Japanese dinner ,Good ambience and ample parking. Food delicious..promotion now buy 2 free 1 for lunch and dinner set. One of the nice Japanese restaurant,4,Reviewed 22 March 2016 ,Ishin Japanese Dining
emily8828,Nicely Japanese Food and Ambiance ,We love the Japanese food with very fresh sashimi and Nicely Dinner Set and best service here... Now got Buy two free one for Dinner set.,4,Reviewed 22 March 2016 ,Ishin Japanese Dining
Ryan H,Nice food and enviroment,"Nice food, good service from the staff, recommended unagi avocado oshizushi , unajyu and also if come with family, recommended course dinner .Must try.",5,Reviewed 22 March 2016 ,Ishin Japanese Dining
Winnie L,Best unagi,Love the unagi avocado oshizushi and unajyu very much! Unagi lover should visit here. Non-unagi lover should try it too!,5,Reviewed 22 March 2016 ,Ishin Japanese Dining
Eunice L,Nice food,"Ishin the well known Japanese restaurant. This is not my fist time here. We enjoy the food, environment and services. The food presentation is fine and tasty. Fresh sashimi, wonderful lunch set. Employees are very polite and patient. The price are reasonable. We enjoy very much Show less",4,Reviewed 22 March 2016 ,Ishin Japanese Dining
Ryan_gaoyf,Nice Janpanese Food,"We love the food with very fresh sashimi 😁😁
And the best service here, very nice.
Now got buy two free one for lunch or dinner set!",5,Reviewed 21 March 2016 ,Ishin Japanese Dining
"Andrew4ableKuala Lumpur, Kuala Lumpur, Malaysia",Great food and ambiance,"A well diversed menu offering both authentic Japanese cuisine and some dishes with a slight localised twist to it. Service was quiet and quick. Employees are very polite and have good product knowledge. Only setback was that the place we were seated (upper floor) was a little hot yet it is tolerable.This is my second visit to the restaurant, recommend reservation for seats at the upper floor for a more quiet ambiance. Free valet parking is provided to curb the lack of parking space available around the restaurant. The portioning are relatively big, my family of 5 barely finish what we ordered (3 meal sets and a don).Show less",4,Reviewed 21 March 2016 ,Ishin Japanese Dining
Cheng S,"Nice ambience, even better food","The ambience  here is really nice paired with the relaxing music and friendly services. Plus, the food is fresh and tasty with reasonable prices.",5,Reviewed 20 March 2016 ,Ishin Japanese Dining
Mickey3381,Yummy food with fantastic service,"I have been to many Japanese restaurant and this one is one of my favourites. Tip top service coupled with quality food. If you miss Japan fresh sashimi, here is the place to be. Most of the ingredients are fresh and some even imported from Japan. You will never regretShow less",5,Reviewed 2 March 2016 ,Ishin Japanese Dining
"eeky888Kuala Lumpur, Malaysia",Delicious & very fresh sashimi,Very nice sashimi platter for 2 pax at RM 168. Fish portions were big and really fresh served with fresh grated wasabi. Had their lunch special of salmon belly teriyaki rice and it was so tender and aromatic. Yum ! The seasonal snails tasted like abalone. A great dining experience and will return.Show less,5,Reviewed 2 March 2016 ,Ishin Japanese Dining
Herbie L,Nice foods and big portion,"Nice foods and big portion, average price, But smelly as have open kitchen, good environment, have fine dinning feel...",4,Reviewed 1 March 2016 ,Ishin Japanese Dining
Gensy C,Wonderful dining experience,"Really like the food and the way they organize and present it. Fresh sashimi with best wagyu and unagi :) not forgetting the appetizer with urchin with sweet tomato, definitely one of the best japanese dining experience in ishin. Thumbs up!",5,Reviewed 1 March 2016 ,Ishin Japanese Dining
556serenel,Best dinner,Wonderful experience to have dinner here. Kids just love it. Foods are fresh and services are good. Value for money. I will definitely coming back again.,5,Reviewed 25 February 2016 ,Ishin Japanese Dining
Emy C,Nice Food & Friendly Service,"The serving attitude of the captain is perfect. And, food is fantastic! I will be here again and again! Show less",5,Reviewed 24 February 2016 ,Ishin Japanese Dining
Nightgenesis,Fabulous dine!,"1st time visiting here! Food is fresh & good, serving is welcoming and atmosphere is cosy. Definitely a place NOT TO BE MISS! Highly recommended!",4,Reviewed 24 February 2016 ,Ishin Japanese Dining
shinnie w,Excellent,Great experience. The food is nice and the place is clean abd tidy. The waiters are polite and helpful.,5,Reviewed 23 February 2016 ,Ishin Japanese Dining
passielees,Excellent ,Nice food and love the ambience here. The waiters are polite and helpful. Will definitely come back for next visit and bring along friends.,5,Reviewed 23 February 2016 ,Ishin Japanese Dining
izumidac,Oiishi ne,"YUMMY ..... fresh , taste Great , Great services , Comfortable place , Prices also reasonable , parking is easy. will come again soon
Is good for gathering also",5,Reviewed 23 February 2016 ,Ishin Japanese Dining
Daniel T,Cozy environment & friendly service ,"1st time here. Very satisfied with the quality Japanese food here. Taste very good. 

Love the cozy environment and staff services. Prompt and attempted. 

Will recommend to my friends to visit Ishin",4,Reviewed 22 February 2016 ,Ishin Japanese Dining
600chewh,Dinner,"The food is delicious. I like the dragon roll, the unagi is very tasty. Service friendly. Ambiance is decent.",4,Reviewed 22 February 2016 ,Ishin Japanese Dining
Rachael T,Great fresh sashimi in KL,"Great place with great atmosphere , the sashimi was very fresh and nicely presented , staff with good manners and excellent service . Highly recommended",5,Reviewed 22 February 2016 ,Ishin Japanese Dining
SeanA1584,Best Japanese Restaurant ever,Visited here 5 years ago and still as fresh as I tasted before. Definitely would come back again whenever I visit KL and crave for Japanese food.,5,Reviewed 22 February 2016 ,Ishin Japanese Dining
BabieW1,Nice restaurant ,"It's  been so long i had visited such a nice restaurant. Friendly person, good service,  good food, reasonable price and a definitely must try restaurant!!!",5,Reviewed 20 February 2016 ,Ishin Japanese Dining
Koh Z,Dinner with family,The food here is really delicious and the fishes is really taste good and fresh. I had a great dinner here and the service is good.,5,Reviewed 20 February 2016 ,Ishin Japanese Dining
Anita H,Good value for money,"Nice food and atmosphere, wonderful night!  The  food was great and the service was also very good. Will definitely return again.",4,Reviewed 20 February 2016 ,Ishin Japanese Dining
AlanK2478,Japanese Restaurant,"Good environment with nice food served. The price is reasonable and strategic location.

Pls fell free to drop by here and have a trial for this restaurant!!!",5,Reviewed 20 February 2016 ,Ishin Japanese Dining
lst961,Dinner,"Pleasant staff, excellent food, reasonable price and cosy ambience. An ideal place for business or personal gathering. Would love to come again and will not hesitate to circulate the news to my social circle",5,Reviewed 20 February 2016 ,Ishin Japanese Dining
