Author,Review,Rating,Restaurant,Location
Diane Ha,"So efficient, tasty and good value for money. I did a pick-up since it's nearby. Also surprisingly great (no flare-ups) for someone with A LOT of food sensitivities. Will order again soon!","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
rayz We Han,Yummy 😋,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
puteri roselyn zamri,our fav arabic restaurant..great for sharing..generous portion 😍,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Dinosaursensei Datosiri Detectsecret Daniel Soh,"Today we come here because my friend introduce. When we reached, the place is clean and there have Yemen's landscape , we sit the 'special' seat and enjoy the meal. Note: ""Nasi mandi"" is the one of the Arabic style rice not the bath rice 😂","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
michael ng,"Wow the rice is really smokey, very flavourful. Can taste tons of layers, spices and what nots. The lamb is so tender, cooked properly and still very juicy. Any time better than any local malay lamb briyani I have tried so far. Thumbs up  👍🏼👍🏼👍🏼Love the mango lassi too, slurps!","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Walmik Borade,I ordered the food from this restaurant first time.  The food is so delicious and the way they deliver the food is great. The packaging is so nice and top of that food quality and test is very nice. My daughter and wife told me to order the food from the same restaurant. The online order is very user friendly and responses time is so quick. I highly recommend this place to my friends.I ordered the food from this restaurant first time.  The food is so delicious and the way they deliver the food is great. The packaging is so nice and top of that food quality and test is very nice. My daughter and wife told me to order the …More,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Danial Abdullah,It's always a great experience dining here. The lamb dishes are so succulent.. The chicken is cook to perfection. The milk desert (Mahalabia) is mouth-watering. Its not so sweet. The fruit juices are fresh..,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Azrin Az,The best Yemeni's food in Shah Alam. Delicious !! . Fahsa Lamb and Mulawah bread is a must try. They also have newly decorated big space on the first floor.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Nazatul Fazlena Zakaria,Delicious Yemeni cuisine at affordable price! Their signature Chicken/Lamb Madghout is always sold out if you come after 8pm during the weekend. A must try!! Love coming here as parking is ample and the area is quiet.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
HY Lee,"Great food at reasonable prices. Ordered lamb, Mandy chicken, Malawah bread and hummus and everything tasted good. They strictly adhere to the SOPs for social distancing as well unlike many other restaurants who are solely operating for profit. Already looking forward to dining here again.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Lee Tat Wing,"Best decent arabic food, authentic","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Elly M,"Good food, service is OK even when we went on a busy weekend night. The top floor has high ceilings which makes it feel grand and spacious. However there's only one place to wash hands, and that is at the sink outside the toilets. Sometimes there's a queue. This can be improved on. I recommend to go on a week day, though, as they are less busy and they can give more attention on food preparation.Good food, service is OK even when we went on a busy weekend night. The top floor has high ceilings which makes it feel grand and spacious. However there's only one place to wash hands, and that is at the sink outside the toilets. Sometimes …More","Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
James Jok Imang,The set is good if come with big group,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Megat Zamir,"Assalamualaikum my Brothers & Sisters. No doubt the best Yemani food in town. Mandy Chicken & Mandy Lamb to die for. Succulent & rich in flavours. Great service. Request from a staff named Mohammed, very friendly & helpful personal. Dont forget to try their bread. Overall 10/10.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Mehmet Gafori,"Happy filling my tummy. One of the best Arabic food we've tried. Pleasant environment, friendly and attentive staff, good food especially lemon mint and lamb hummus is a must try. Parking is always available and they provide free parking tickets. Highly recommended.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Ayoun B,This restaurant has stood the test of time...still the same excellent quality since it began. Their lamb Fausa is an epic dish with so many rich flavours and super tender lamb. Wish the bread came free with hummus or other dishes...,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
yu chi tan,"Overall Yemen food is not oily, delicious and healthy.We ordered mixed grill platter with long rice. There were lamb, beef and chicken , they're all very tender inside and crispy outside, not oily or sweet at all.  Besides that, we had mint tea as drink. The dessert was unique covered with real honey, and the portion was big, it's two times bigger than a normal cake.Overall price are very reasonable, healthy and delicious 👍👍👍will definitely visit again to try the other food in this restaurant, it's just nearby UOA.Overall Yemen food is not oily, delicious and healthy.We ordered mixed grill platter with long rice. There were lamb, beef and chicken …More","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Norfashihah F.,The best nasi arab di Selangor. Recommended..Lamb haneeth with madghout rice. Garlic sauce also recommended 👍👍👍👍👍,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Ainin Fatihin,"Excellent! Alhamdulillah, simply delicious & reasonable price. Kabsah lamb & chicken is superb, tender & juicy! Good customer service, very helpful & clear explanation for the menu even though order via online. Fast delivery too!!","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Daniel Ong,One of my favourite Arabic restaurants but the quality can be inconsistent. The rice disappointing today as was cold and dry.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Muhamad Yusoff Hosni,"I'm Nasi Arab lover..this is one of the best around me..they also have prayer room if u are having family dinner and you are still wanna spend time here, no need to worry where to pray at. The price is worth the taste!","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Eric Tham,Food was delicious. Plenty of tables available. Can cater to large gathering and they have private dining room as well. Staffs are friendly. I would recommend the Fahsa Lamb together with bread.Definitely will visit again.Food was delicious. Plenty of tables available. Can cater to large gathering and they have private dining room as well. Staffs are friendly. I would recommend the Fahsa Lamb together with bread. …More,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Azhar Ibrahim,A place that I chose because of its proximity  to the hotel. Food is okay and the setting is not bad. Looks clean too.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Inche Twoyou,Authentic Yamani food. Love the arabic mandy rice.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Steven Su,This is the first Arabic restaurant that I can guarantee the Arabic rice is so delicious and worth for you guys to try out. The lamb kabsah is so delicious. BTW that is my favorite dish when I come. I recommend you guys to try it.  The restaurant condition is clean. Mix appetizer is tasty as well.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Asmawati Shaari,My routine visit for fasha and mulawah.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Heartine Lazar,Nice ambience. Friendly staff..and superb food. Bit costly but once in a while good to have a little pampering,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Anil Antony,"The food is excellent, service is good.  As of last week have implemented a 20%+ price increase across the board. It is quite substantial. Really hope they reconsider as the price of goods in food sector are stable for the past year. This amount of increase is too steep and can affect the franchise!","Rated 3.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Justin Ngau (HondaKi),The Good: My favourite Middle-Eastern restaurant. Good quality and tasty food. I particularly like the Mandi Chicken Rice and Tabbouleh Salad. Friendly and helpful staff.The Bad: Furniture are abit run-down. The walls may need a nice re-paint.The Good: My favourite Middle-Eastern restaurant. Good quality and tasty food. I particularly like the Mandi Chicken Rice and Tabbouleh Salad. Friendly and helpful staff. …More,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
James Tham,Very nice Arabic cuisine. They have divan seating and normal seating downstairs and more normal seating upstairs. Come in a group of four or more because they have set meals for groups. The set meals has nice selection of their dishes. Totally wonderful meat fall of the bone lamb biryani rice is included in the set. Yummy.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Bobby Ang,"Excellent food and great service. Down to earth interior deco but clean and lovely. If there's one improvement I may recommend then it would be uniforms for the workers, would completely change the ambience of the restaurant. Overall 5 star, and 6 stars if there's a separate scoring just for the food.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Mohammed Salem,The place is good and beautiful and the food was delicious,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Jose Petitpas,"definitely the best I've eaten in middle east Yemeni cuisine, it can be clearly noticed that the ingredients used in all its dishes are of the highest standards, perfectly cooked meats, tasty and well seasoned, tender and juicy chicken, all salads fresh and well seasoned and it is noticeable that the olive oil they use is of very good quality.The service and professionalism of the staff was impeccable, we did not feel at any time that we would not be taken care of or ask if we needed anything else, I am already making plans to visit this wonderful restaurant soon again.definitely the best I've eaten in middle east Yemeni cuisine, it can be clearly noticed that the ingredients used in all its dishes are of the highest standards, perfectly cooked meats, tasty and well seasoned, tender and juicy chicken, all …More","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
